Year,State,District ID,District Name,Grade range of responsibility,Total Population,Relevant Ages 5 to 17 Population,Relevant Ages 5 to 17 in Families in Poverty,Relevant age 5 to 17 Ratio,Relevant Ages 5 to 17 Ratio LB 90%,Relevant Ages 5 to 17 Ratio UB 90%,Map
2019,48,4829910,McLeod Independent School District (TX),PK-12,849,169,54,32,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4829910&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4829940,McMullen County Independent School District (TX),PK-12,743,107,13,12.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4829940&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830000,Meadow Independent School District (TX),PK-12,899,220,52,23.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830000&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830030,Medina Independent School District (TX),PK-12,"2,366",332,55,16.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830030&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830060,Medina Valley Independent School District (TX),PK-12,"21,585","3,615",633,17.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830060&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830120,Melissa Independent School District (TX),PK-12,"8,411","1,835",62,3.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830120&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830180,Memphis Independent School District (TX),PK-12,"2,533",469,174,37.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830180&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830210,Menard Independent School District (TX),PK-12,"2,073",292,96,32.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830210&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830250,Mercedes Independent School District (TX),PK-12,"23,148","5,723","2,321",40.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830250&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830300,Meridian Independent School District (TX),PK-12,"2,659",448,67,15,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830300&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830340,Merkel Independent School District (TX),PK-12,"6,649","1,243",240,19.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830340&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830360,Irion County Independent School District (TX),PK-12,"1,536",262,21,8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830360&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830390,Mesquite Independent School District (TX),PK-12,"187,014","39,926","8,168",20.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830390&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830420,Mexia Independent School District (TX),PK-12,"11,544","1,974",545,27.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830420&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830450,Meyersville Independent School District (TX),PK-12,"1,210",216,37,17.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830450&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830480,Miami Independent School District (TX),PK-12,775,134,13,9.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830480&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830570,Midland Independent School District (TX),PK-12,"167,528","32,848","3,395",10.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830570&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830600,Midlothian Independent School District (TX),PK-12,"40,272","8,744",447,5.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830600&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830640,Midway Independent School District (TX),PK-12,"43,860","7,931",678,8.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830640&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830660,Midway Independent School District (TX),PK-12,757,90,15,16.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830660&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830690,Milano Independent School District (TX),PK-12,"1,831",314,45,14.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830690&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830720,Mildred Independent School District (TX),KG-12,"2,964",559,69,12.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830720&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830750,Miles Independent School District (TX),PK-12,"1,733",322,41,12.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830750&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830780,Milford Independent School District (TX),PK-12,"1,528",299,44,14.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830780&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830810,Miller Grove Independent School District (TX),PK-12,"1,483",254,38,15,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830810&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830870,Millsap Independent School District (TX),PK-12,"4,787",780,73,9.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830870&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830930,Mineola Independent School District (TX),PK-12,"10,111","1,583",421,26.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830930&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4830950,Mineral Wells Independent School District (TX),PK-12,"20,270","3,608",936,25.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4830950&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831040,Mission Consolidated Independent School District (TX),PK-12,"68,862","15,574","5,978",38.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831040&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831170,Monahans-Wickett-Pyote Independent School District (TX),PK-12,"10,917","2,302",337,14.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831170&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831200,Montague Independent School District (TX),PK-12,587,86,19,22.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831200&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831230,Monte Alto Independent School District (TX),PK-12,"3,801",980,312,31.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831230&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831260,Montgomery Independent School District (TX),PK-12,"48,680","8,740",717,8.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831260&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831290,Moody Independent School District (TX),PK-12,"4,898",879,149,17,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831290&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831320,Moran Independent School District (TX),PK-12,451,64,42,65.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831320&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831380,Morgan Independent School District (TX),PK-12,991,152,36,23.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831380&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831410,Morgan Mill Independent School District (TX),PK-12,"1,058",157,16,10.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831410&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831470,Morton Independent School District (TX),PK-12,"2,080",427,115,26.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831470&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831500,Motley County Independent School District (TX),PK-12,"1,205",177,51,28.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831500&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831560,Moulton Independent School District (TX),PK-12,"2,246",345,51,14.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831560&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831620,Mount Calm Independent School District (TX),PK-12,808,159,65,40.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831620&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831650,Mount Enterprise Independent School District (TX),PK-12,"1,801",261,41,15.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831650&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831760,Mount Pleasant Independent School District (TX),PK-12,"24,905","5,203","1,201",23.1,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831760&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831770,Mount Vernon Independent School District (TX),PK-12,"9,238","1,650",292,17.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831770&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831860,Muenster Independent School District (TX),PK-12,"3,139",600,33,5.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831860&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831890,Muleshoe Independent School District (TX),PK-12,"6,700","1,507",356,23.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831890&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831920,Mullin Independent School District (TX),PK-12,916,161,32,19.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831920&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831950,Mumford Independent School District (TX),PK-12,210,33,13,39.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831950&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4831970,Munday Consolidated Independent School District (TX),PK-12,"1,842",382,117,30.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4831970&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832010,Murchison Independent School District (TX),PK-12,898,148,60,40.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832010&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832090,Nacogdoches Independent School District (TX),PK-12,"47,189","7,435","1,984",26.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832090&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832130,Natalia Independent School District (TX),PK-12,"6,330","1,085",187,17.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832130&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832160,Navarro Independent School District (TX),PK-12,"8,898","1,767",134,7.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832160&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832190,Navasota Independent School District (TX),PK-12,"21,108","3,398",636,18.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832190&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832220,Nazareth Independent School District (TX),PK-12,689,150,14,9.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832220&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832250,Neches Independent School District (TX),PK-12,"1,424",261,54,20.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832250&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832280,Nederland Independent School District (TX),PK-12,"27,043","4,736",631,13.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832280&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832310,Needville Independent School District (TX),PK-12,"18,064","3,478",238,6.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832310&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832340,New Boston Independent School District (TX),PK-12,"7,629","1,316",262,19.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832340&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832370,New Braunfels Independent School District (TX),PK-12,"62,144","10,957",931,8.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832370&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832400,New Caney Independent School District (TX),PK-12,"66,713","12,598","2,232",17.7,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832400&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832430,New Deal Independent School District (TX),PK-12,"3,950",803,232,28.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832430&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832460,New Diana Independent School District (TX),PK-12,"4,553",940,112,11.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832460&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832490,New Home Independent School District (TX),PK-12,798,142,16,11.3,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832490&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832610,New Summerfield Independent School District (TX),PK-12,"2,080",446,76,17,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832610&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832640,New Waverly Independent School District (TX),PK-12,"4,943",926,193,20.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832640&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832700,Newcastle Independent School District (TX),PK-12,989,192,48,25,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832700&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832730,Newton Independent School District (TX),PK-12,"7,166","1,122",328,29.2,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832730&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832740,Nixon-Smiley Consolidated Independent School District (TX),PK-12,"5,266","1,080",226,20.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832740&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832790,Nocona Independent School District (TX),PK-12,"4,698",836,122,14.6,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832790&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832880,Nordheim Independent School District (TX),PK-12,704,88,14,15.9,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832880&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832910,Normangee Independent School District (TX),PK-12,"3,500",487,73,15,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832910&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832940,North East Independent School District (TX),PK-12,"462,542","80,730","12,461",15.4,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832940&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4832970,North Hopkins Independent School District (TX),PK-12,"2,270",442,92,20.8,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4832970&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4833010,North Lamar Independent School District (TX),PK-12,"17,032","2,912",511,17.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4833010&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4833030,North Zulch Independent School District (TX),PK-12,"1,894",333,75,22.5,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4833030&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
2019,48,4833090,Northside Independent School District (TX),KG-12,244,40,8,20,NA,NA,https://data.census.gov/cedsci/map?q=&mode=selection&layer=VT_2019_970_00_PY_D1&syear=2020&g=9700000US4833090&table=B00001&tid=ACSDT1Y2018.B00001&vintage=2020&y=2020
